magasin,nomenclature,quantite_exploitation,quantite_stock,deficit
ANTACL,7025-01-6113327,1.0,0.0,-1.0
ANTACL,7025-01-6157756,1.0,0.0,-1.0
ANTACL,7025-01-6429201,1.0,0.0,-1.0
ANTACL,7025-01-6429667,1.0,0.0,-1.0
ANTACL,7025-01-6471718,1.0,0.0,-1.0
ANTACL,7025-01-6571299,2.0,1.0,-1.0
ANTACL,7025-01-6742423,1.0,0.0,-1.0
ANTACL,7025-01-6951334,1.0,0.0,-1.0
ANTACL,7025-01-7035251,1.0,0.0,-1.0
ANTACL,7010-14-5636071,1.0,0.0,-1.0
ANTACL,7025-14-5790536,1.0,0.0,-1.0
ANTACL,7010-01-6441911,1.0,0.0,-1.0
ANTACL,6130-15-1804826,1.0,0.0,-1.0
ANTACL,5805-14-5407614,1.0,0.0,-1.0
ANTACL,5810-14-6013220,1.0,0.0,-1.0
ANTACL,5810-14-6013628,1.0,0.0,-1.0
ANTACL,5820-01-6785684,1.0,0.0,-1.0
ANTACL,5820-14-5742362,1.0,0.0,-1.0
ANTACL,5895-01-5838449,1.0,0.0,-1.0
ANTACL,5895-01-6030940,1.0,0.0,-1.0
ANTACL,5895-01-6977771,1.0,0.0,-1.0
ANTACL,5895-14-5501847,1.0,0.0,-1.0
ANTACL,5895-14-5866355,1.0,0.0,-1.0
ANTACL,5895-14-5869564,1.0,0.0,-1.0
ANTACL,5895-15-1894669,1.0,0.0,-1.0
ANTACL,5895-15-1949034,1.0,0.0,-1.0
ANTACL,5975-14-6063846,1.0,0.0,-1.0
ANTACL,6130-01-6506482,1.0,0.0,-1.0
ANTACL,6130-01-7200540,1.0,0.0,-1.0
ANTACL,6130-14-5676656,1.0,0.0,-1.0
ANTACL,6130-14-5797008,1.0,0.0,-1.0
ANTACL,6130-14-5977750,1.0,0.0,-1.0
ANTACL,6730-14-5754258,1.0,0.0,-1.0
ANTACL,7025-14-5812059,1.0,0.0,-1.0
ANTACL,7025-14-5821521,1.0,0.0,-1.0
ANTACL,7025-14-5833428,1.0,0.0,-1.0
AVD,5805-14-5855280,1.0,0.0,-1.0
AVD,5810-14-5668143,1.0,0.0,-1.0
AVD,5810-14-5791975,1.0,0.0,-1.0
AVD,5815-14-5172424,1.0,0.0,-1.0
AVD,5820-14-5892222,1.0,0.0,-1.0
AVD,5821-14-5348948,1.0,0.0,-1.0
AVD,5836-14-5311438,1.0,0.0,-1.0
AVD,5895-01-4480144,1.0,0.0,-1.0
AVD,5895-01-4858256,1.0,0.0,-1.0
AVD,5895-01-5242110,1.0,0.0,-1.0
AVD,5895-01-7218005,1.0,0.0,-1.0
AVD,5895-14-4197943,1.0,0.0,-1.0
AVD,5895-14-5223347,1.0,0.0,-1.0
AVD,5895-14-5454066,1.0,0.0,-1.0
AVD,5895-14-5466668,1.0,0.0,-1.0
AVD,5895-14-5606928,1.0,0.0,-1.0
AVD,5895-14-5736382,1.0,0.0,-1.0
AVD,5895-14-5812197,1.0,0.0,-1.0
AVD,5895-14-5886651,1.0,0.0,-1.0
AVD,5805-14-5117394,1.0,0.0,-1.0
AVD,5805-14-4936630,1.0,0.0,-1.0
AVD,5805-14-4469205,1.0,0.0,-1.0
AVD,5180-01-6719403,1.0,0.0,-1.0
ANTACL,7025-14-5947571,1.0,0.0,-1.0
ANTACL,7025-14-5947646,3.0,2.0,-1.0
ANTACL,7025-14-5948051,1.0,0.0,-1.0
ANTACL,7025-14-5958835,1.0,0.0,-1.0
ANTACL,7025-14-6067019,1.0,0.0,-1.0
ANTACL,7025-14-6088070,1.0,0.0,-1.0
ANTACL,7025-17-1278676,1.0,0.0,-1.0
ANTACL,7025-17-1289200,1.0,0.0,-1.0
ANTACL,7025-37-5481366,1.0,0.0,-1.0
AVD,5930-01-5997585,1.0,0.0,-1.0
ANTACL,7035-14-5914982,1.0,0.0,-1.0
ANTACL,7035-41-0032293,1.0,0.0,-1.0
ANTACL,7050-01-5172071,1.0,0.0,-1.0
ANTACL,7050-01-5216877,1.0,0.0,-1.0
ANTACL,9010-DI-1012016,3.0,2.0,-1.0
AVD,3432-14-5986478,1.0,0.0,-1.0
AVD,4440-14-6034425,1.0,0.0,-1.0
AVD,5120-14-4623824,1.0,0.0,-1.0
AVD,5120-14-4719903,1.0,0.0,-1.0
AVD,5180-01-6719397,1.0,0.0,-1.0
ANTACL,7035-30-7006994,1.0,0.0,-1.0
AVD,7025-14-5250655,1.0,0.0,-1.0
AVD,7025-14-5397469,1.0,0.0,-1.0
AVD,7025-14-5564512,1.0,0.0,-1.0
BCE,7025-14-5790536,1.0,0.0,-1.0
BCE,7025-14-5849743,1.0,0.0,-1.0
BCE,7025-14-5849750,1.0,0.0,-1.0
BCE,7025-14-5961429,1.0,0.0,-1.0
BCE,7025-15-2026126,1.0,0.0,-1.0
BCE,7025-17-1305809,1.0,0.0,-1.0
BCE,7025-20-0063155,1.0,0.0,-1.0
BCE,7025-27-0663842,1.0,0.0,-1.0
BCE,7025-37-5481366,1.0,0.0,-1.0
BCE,7035-14-5377216,1.0,0.0,-1.0
BCE,7035-14-5860840,1.0,0.0,-1.0
BCE,7035-14-5945540,1.0,0.0,-1.0
BCE,7035-14-5984172,1.0,0.0,-1.0
BCE,7050-14-5464042,1.0,0.0,-1.0
BCE,7195-14-5872686,1.0,0.0,-1.0
BCE,9030-DI-1032016,1.0,0.0,-1.0
BCE,DIRI-14-0001379,1.0,0.0,-1.0
BCE,DIRI-14-0001453,1.0,0.0,-1.0
BCE,DIRI-14-0002052,1.0,0.0,-1.0
BCE,7025-14-5733901,1.0,0.0,-1.0
BCE,DIRI-14-0003066,1.0,0.0,-1.0
BCE,7025-14-5564512,1.0,0.0,-1.0
BCE,7025-01-6998374,1.0,0.0,-1.0
BCE,7025-01-4560446,1.0,0.0,-1.0
BCE,7025-01-4567355,1.0,0.0,-1.0
BCE,7025-01-5173047,1.0,0.0,-1.0
BCE,7025-01-5259491,1.0,0.0,-1.0
BCE,7025-01-5325468,1.0,0.0,-1.0
BCE,7025-01-5351685,1.0,0.0,-1.0
BCE,7025-01-5472018,1.0,0.0,-1.0
BCE,7025-01-5508539,1.0,0.0,-1.0
BCE,7025-01-5946261,1.0,0.0,-1.0
BCE,7025-01-6060953,1.0,0.0,-1.0
BCE,7025-01-6108996,1.0,0.0,-1.0
BCE,7025-01-6134405,1.0,0.0,-1.0
BCE,7025-01-6152960,1.0,0.0,-1.0
BCE,7025-01-6157756,1.0,0.0,-1.0
BCE,7025-01-6241110,1.0,0.0,-1.0
BCE,7025-01-6430878,1.0,0.0,-1.0
BCE,7025-01-6524781,1.0,0.0,-1.0
BCE,7025-01-6559437,1.0,0.0,-1.0
BCE,7025-01-6667665,1.0,0.0,-1.0
BCE,7025-14-5536987,1.0,0.0,-1.0
BCE,DIRI-14-0003705,1.0,0.0,-1.0
BCE,DIRI-14-0005768,1.0,0.0,-1.0
BCE,DIRI-14-0006390,1.0,0.0,-1.0
BLD,5998-14-5649218,1.0,0.0,-1.0
BLD,5998-14-5649409,1.0,0.0,-1.0
BLD,5998-14-5649434,1.0,0.0,-1.0
BLD,5998-14-5729634,1.0,0.0,-1.0
BLD,5999-14-5942756,1.0,0.0,-1.0
BLD,6130-01-6594359,1.0,0.0,-1.0
BLD,6130-01-6595423,1.0,0.0,-1.0
BLD,6130-14-5115168,1.0,0.0,-1.0
BLD,6130-15-1804826,1.0,0.0,-1.0
BLD,6625-01-4753433,1.0,0.0,-1.0
BLD,7010-01-6902880,1.0,0.0,-1.0
BLD,7010-01-7030191,1.0,0.0,-1.0
BLD,7010-14-5737207,1.0,0.0,-1.0
BLD,7010-14-5788098,1.0,0.0,-1.0
BLD,7010-14-5874078,1.0,0.0,-1.0
BLD,7010-14-5988006,1.0,0.0,-1.0
BLD,7010-14-5989599,1.0,0.0,-1.0
BLD,7021-14-5658034,1.0,0.0,-1.0
BLD,7021-14-5678929,1.0,0.0,-1.0
BLD,5998-14-5596910,1.0,0.0,-1.0
BLD,5998-14-4746102,1.0,0.0,-1.0
BLD,5998-14-4742685,1.0,0.0,-1.0
BLD,5975-14-5947447,1.0,0.0,-1.0
BLD,5805-14-5216513,1.0,0.0,-1.0
BLD,5805-14-5216514,1.0,0.0,-1.0
BLD,5810-14-5741562,1.0,0.0,-1.0
BLD,5810-14-5860296,1.0,0.0,-1.0
BLD,5810-14-5997494,1.0,0.0,-1.0
BLD,5820-14-5785842,1.0,0.0,-1.0
BLD,5820-14-6118022,1.0,0.0,-1.0
BLD,5820-17-1247012,1.0,0.0,-1.0
BLD,5820-37-5531577,1.0,0.0,-1.0
BCE,7025-01-3194552,1.0,0.0,-1.0
BLD,5836-01-6779633,1.0,0.0,-1.0
BLD,5895-14-5606806,1.0,0.0,-1.0
BLD,5895-14-5741616,1.0,0.0,-1.0
BLD,5895-14-5741621,1.0,0.0,-1.0
BLD,5895-14-5793054,1.0,0.0,-1.0
BLD,5895-14-5877858,1.0,0.0,-1.0
BLD,5975-14-5692281,1.0,0.0,-1.0
BLD,5975-14-5692283,1.0,0.0,-1.0
BLD,5975-14-5692284,1.0,0.0,-1.0
BLD,5975-14-5692285,1.0,0.0,-1.0
BLD,5836-14-5908316,1.0,0.0,-1.0
BCE,7021-14-6067262,1.0,0.0,-1.0
BCE,7021-01-6944659,1.0,0.0,-1.0
BCE,7021-01-6788367,1.0,0.0,-1.0
AVD,8145-14-5890170,1.0,0.0,-1.0
AVD,9010-DI-1012016,1.0,0.0,-1.0
AVD,9020-DI-1012016,1.0,0.0,-1.0
AVD,9030-DI-0012017,1.0,0.0,-1.0
AVD,9030-DI-1032016,1.0,0.0,-1.0
AVD,9080-DI-0302023,1.0,0.0,-1.0
AVD,9080-DI-0372021,1.0,0.0,-1.0
AVD,9080-DI-0592024,1.0,0.0,-1.0
AVD,DIRI-14-0000950,1.0,0.0,-1.0
AVD,DIRI-14-0001819,1.0,0.0,-1.0
AVD,DIRI-14-0002741,1.0,0.0,-1.0
AVD,DIRI-14-0004489,1.0,0.0,-1.0
AVD,DIRI-14-0005553,1.0,0.0,-1.0
BCE,1550-20-0116069,1.0,0.0,-1.0
BCE,4120-14-5453549,1.0,0.0,-1.0
BCE,5805-14-5976151,1.0,0.0,-1.0
BCE,5810-14-5860297,1.0,0.0,-1.0
BCE,5810-14-5872772,1.0,0.0,-1.0
BCE,5810-14-6075553,1.0,0.0,-1.0
AVD,7195-14-6118781,1.0,0.0,-1.0
AVD,7195-14-6115486,1.0,0.0,-1.0
AVD,7050-14-6109455,1.0,0.0,-1.0
AVD,7050-01-6786867,1.0,0.0,-1.0
AVD,7025-14-5790536,1.0,0.0,-1.0
AVD,7025-14-5884199,1.0,0.0,-1.0
AVD,7025-14-5884250,1.0,0.0,-1.0
AVD,7025-14-5909340,1.0,0.0,-1.0
AVD,7025-14-5910776,1.0,0.0,-1.0
AVD,7025-14-5947957,1.0,0.0,-1.0
AVD,7025-14-5949778,1.0,0.0,-1.0
AVD,7025-14-5954716,1.0,0.0,-1.0
AVD,7025-14-5955934,1.0,0.0,-1.0
BCE,5815-14-5234668,1.0,0.0,-1.0
AVD,7025-14-5955965,1.0,0.0,-1.0
AVD,7025-14-6040088,1.0,0.0,-1.0
AVD,7025-14-6097872,1.0,0.0,-1.0
AVD,7025-14-6099417,1.0,0.0,-1.0
AVD,7025-15-1761950,1.0,0.0,-1.0
AVD,7025-17-1269504,1.0,0.0,-1.0
AVD,7025-20-0042339,1.0,0.0,-1.0
AVD,7025-30-7007858,1.0,0.0,-1.0
AVD,7035-14-5442989,1.0,0.0,-1.0
AVD,7035-14-5984172,1.0,0.0,-1.0
AVD,7025-14-5984652,1.0,0.0,-1.0
BLD,7021-26-3009777,1.0,0.0,-1.0
BCE,5815-14-5633438,1.0,0.0,-1.0
BCE,5895-01-5234573,1.0,0.0,-1.0
BCE,6030-01-4640130,1.0,0.0,-1.0
BCE,6115-14-5342628,1.0,0.0,-1.0
BCE,6130-01-6103315,1.0,0.0,-1.0
BCE,6130-14-5796949,1.0,0.0,-1.0
BCE,6130-14-5805583,1.0,0.0,-1.0
BCE,6130-14-5849966,1.0,0.0,-1.0
BCE,6130-14-5849980,1.0,0.0,-1.0
BCE,6130-14-5959002,1.0,0.0,-1.0
BCE,6150-14-5514825,1.0,0.0,-1.0
BCE,6625-01-4895585,1.0,0.0,-1.0
BCE,6625-01-6211339,1.0,0.0,-1.0
BCE,6625-14-5744349,1.0,0.0,-1.0
BCE,6625-14-6077770,1.0,0.0,-1.0
BCE,7010-01-6441911,1.0,0.0,-1.0
BCE,7010-14-5562807,1.0,0.0,-1.0
BCE,7010-14-5636071,1.0,0.0,-1.0
BCE,7010-14-5699192,1.0,0.0,-1.0
BCE,7010-14-5927874,1.0,0.0,-1.0
BCE,7010-99-5905702,1.0,0.0,-1.0
BCE,6030-01-4553486,1.0,0.0,-1.0
BCE,5998-14-5984178,1.0,0.0,-1.0
BCE,5998-14-5729629,1.0,0.0,-1.0
BCE,5998-14-5649409,1.0,0.0,-1.0
BCE,5895-01-5435863,1.0,0.0,-1.0
BCE,5895-01-5739353,1.0,0.0,-1.0
BCE,5895-01-5832449,1.0,0.0,-1.0
BCE,5895-01-6548907,1.0,0.0,-1.0
BCE,5895-01-6982288,1.0,0.0,-1.0
BCE,5895-14-5866357,1.0,0.0,-1.0
BCE,5895-15-0118953,1.0,0.0,-1.0
BCE,5895-15-1829865,1.0,0.0,-1.0
BCE,5895-15-1894669,1.0,0.0,-1.0
BCE,5895-01-4858256,1.0,0.0,-1.0
BCE,5895-99-3048538,1.0,0.0,-1.0
BCE,5930-01-5320385,1.0,0.0,-1.0
BCE,5930-01-5321255,1.0,0.0,-1.0
BCE,5930-01-6107547,1.0,0.0,-1.0
BCE,5961-01-6107733,1.0,0.0,-1.0
BCE,5975-01-5912433,1.0,0.0,-1.0
BCE,5975-14-5648854,1.0,0.0,-1.0
BCE,5975-14-5882183,1.0,0.0,-1.0
BCE,5985-14-5351148,1.0,0.0,-1.0
BCE,5998-14-5648868,1.0,0.0,-1.0
BCE,5930-01-4835706,1.0,0.0,-1.0
ITS,7035-01-6453201,1.0,0.0,-1.0
BSN,7025-01-4108351,1.0,0.0,-1.0
BSN,7025-01-4658835,1.0,0.0,-1.0
CFD,5815-14-5796890,1.0,0.0,-1.0
CFD,5820-01-6504028,1.0,0.0,-1.0
CFD,5820-01-6785684,1.0,0.0,-1.0
CFD,5820-14-5487761,1.0,0.0,-1.0
CFD,5820-33-2149332,1.0,0.0,-1.0
CFD,5895-01-6016445,1.0,0.0,-1.0
CFD,5895-14-5454072,1.0,0.0,-1.0
CFD,5930-01-5710161,1.0,0.0,-1.0
CFD,5965-14-5571804,1.0,0.0,-1.0
CFD,5975-14-5392510,1.0,0.0,-1.0
CFD,5998-14-5487753,1.0,0.0,-1.0
CFD,6080-14-5926225,1.0,0.0,-1.0
CFD,6130-01-6016108,1.0,0.0,-1.0
CFD,6130-14-3123117,1.0,0.0,-1.0
CFD,6130-14-5482581,1.0,0.0,-1.0
CFD,6130-14-5650944,1.0,0.0,-1.0
CFD,6130-14-5676656,1.0,0.0,-1.0
CFD,6130-14-5977753,1.0,0.0,-1.0
CFD,6625-01-5252904,1.0,0.0,-1.0
CFD,5815-14-5786787,1.0,0.0,-1.0
CFD,6625-01-5320379,1.0,0.0,-1.0
CFD,5815-14-5786786,1.0,0.0,-1.0
CFD,5810-14-5872750,1.0,0.0,-1.0
BST,DIRI-14-0013698,1.0,0.0,-1.0
BST,DIRI-14-0013700,1.0,0.0,-1.0
BST,DIRI-14-0013708,1.0,0.0,-1.0
BST,DIRI-14-0013713,1.0,0.0,-1.0
BST,DIRI-14-0013726,1.0,0.0,-1.0
BST,DIRI-14-0013727,1.0,0.0,-1.0
BST,DIRI-14-0013738,1.0,0.0,-1.0
BST,DIRI-14-0013740,1.0,0.0,-1.0
BST,DIRI-14-0013741,1.0,0.0,-1.0
BST,DIRI-14-0013749,1.0,0.0,-1.0
BST,DIRI-14-0013760,1.0,0.0,-1.0
BST,DIRI-14-0013777,1.0,0.0,-1.0
BST,DIRI-14-0013779,1.0,0.0,-1.0
BST,DIRI-14-0013785,1.0,0.0,-1.0
BST,DIRI-14-0013788,1.0,0.0,-1.0
CFD,3920-14-5937672,1.0,0.0,-1.0
CFD,5120-14-3004417,1.0,0.0,-1.0
CFD,5805-14-5427833,1.0,0.0,-1.0
CFD,5810-14-5860301,1.0,0.0,-1.0
CFD,5810-14-5879458,1.0,0.0,-1.0
CFD,6625-14-3661230,1.0,0.0,-1.0
CFD,6625-14-5200408,1.0,0.0,-1.0
CFD,6625-14-5869341,1.0,0.0,-1.0
CFD,7025-14-5462473,1.0,0.0,-1.0
CFD,7025-14-5575199,1.0,0.0,-1.0
CFD,7025-14-5674850,1.0,0.0,-1.0
CFD,7025-14-5790536,1.0,0.0,-1.0
CFD,7025-14-5849752,1.0,0.0,-1.0
CFD,7025-14-5947341,1.0,0.0,-1.0
CFD,7025-14-5947402,1.0,0.0,-1.0
CFD,7025-14-5947569,1.0,0.0,-1.0
CFD,7025-15-1830250,1.0,0.0,-1.0
CFD,7025-17-1260324,1.0,0.0,-1.0
CFD,7025-37-5481366,1.0,0.0,-1.0
CFD,7035-14-5536385,1.0,0.0,-1.0
CFD,7035-14-5680619,1.0,0.0,-1.0
CFD,7035-14-5739822,1.0,0.0,-1.0
CFD,7035-14-5914982,1.0,0.0,-1.0
CFD,7035-14-5916707,1.0,0.0,-1.0
CFD,7035-14-5926344,1.0,0.0,-1.0
CFD,7490-01-5822347,1.0,0.0,-1.0
CFD,7490-01-5851431,1.0,0.0,-1.0
CFD,7025-14-5452181,1.0,0.0,-1.0
CFD,7025-14-5144603,1.0,0.0,-1.0
CFD,7025-12-3892564,1.0,0.0,-1.0
CFD,7025-01-6786585,1.0,0.0,-1.0
CFD,6625-25-1476189,1.0,0.0,-1.0
CFD,6625-33-2131819,1.0,0.0,-1.0
CFD,6625-99-3975825,1.0,0.0,-1.0
CFD,6730-14-5730476,1.0,0.0,-1.0
CFD,6730-14-5863391,1.0,0.0,-1.0
CFD,7010-14-5770102,1.0,0.0,-1.0
CFD,7010-14-5788127,1.0,0.0,-1.0
CFD,7010-14-5842401,1.0,0.0,-1.0
CFD,7010-14-5870866,1.0,0.0,-1.0
BST,DIRI-14-0013693,1.0,0.0,-1.0
CFD,7010-14-5931085,1.0,0.0,-1.0
CFD,7025-01-5309889,1.0,0.0,-1.0
CFD,7025-01-5362563,1.0,0.0,-1.0
CFD,7025-01-5465155,1.0,0.0,-1.0
CFD,7025-01-5853736,1.0,0.0,-1.0
CFD,7025-01-5858308,1.0,0.0,-1.0
CFD,7025-01-6151785,1.0,0.0,-1.0
CFD,7025-01-6152960,1.0,0.0,-1.0
CFD,7025-01-6744629,1.0,0.0,-1.0
CFD,7025-01-6746466,1.0,0.0,-1.0
CFD,7021-01-6746453,1.0,0.0,-1.0
CFD,9030-DI-1012012,1.0,0.0,-1.0
BST,DIRI-14-0013691,1.0,0.0,-1.0
BST,DIRI-14-0013661,1.0,0.0,-1.0
BST,7025-21-9205020,1.0,0.0,-1.0
BST,7025-21-9210992,1.0,0.0,-1.0
BST,7025-21-9211461,1.0,0.0,-1.0
BST,7025-22-6340422,1.0,0.0,-1.0
BST,7025-22-6382675,1.0,0.0,-1.0
BST,7025-22-6391803,1.0,0.0,-1.0
BST,7025-30-7003845,1.0,0.0,-1.0
BST,7025-37-5286708,1.0,0.0,-1.0
BST,7025-37-5303988,1.0,0.0,-1.0
BST,7025-41-0017056,1.0,0.0,-1.0
BST,7025-99-7953839,1.0,0.0,-1.0
BST,7035-01-4550445,1.0,0.0,-1.0
BST,7035-01-5269269,1.0,0.0,-1.0
BST,7035-01-5361274,1.0,0.0,-1.0
BST,7035-01-6114518,1.0,0.0,-1.0
BST,7035-01-6453201,1.0,0.0,-1.0
BST,7035-01-6720551,1.0,0.0,-1.0
BST,7035-14-5737940,1.0,0.0,-1.0
BST,7035-14-5857297,1.0,0.0,-1.0
BST,7025-20-0081439,1.0,0.0,-1.0
BST,7035-14-5959001,1.0,0.0,-1.0
BST,7025-17-1278686,1.0,0.0,-1.0
BST,7025-15-2194508,1.0,0.0,-1.0
BST,7025-14-5947402,1.0,0.0,-1.0
BST,7025-14-5947423,1.0,0.0,-1.0
BST,7025-14-5947444,1.0,0.0,-1.0
BST,7025-14-5947445,1.0,0.0,-1.0
BST,7025-14-5948058,6.0,5.0,-1.0
BST,7025-14-5954716,1.0,0.0,-1.0
BST,7025-14-5956015,1.0,0.0,-1.0
BST,7025-14-5961732,1.0,0.0,-1.0
BST,7025-14-6008427,1.0,0.0,-1.0
BST,7025-14-6063281,1.0,0.0,-1.0
BST,7025-14-6063929,1.0,0.0,-1.0
BST,7025-14-6063931,1.0,0.0,-1.0
BST,7025-14-6082138,1.0,0.0,-1.0
BST,7025-14-6088070,1.0,0.0,-1.0
BST,7025-14-6114154,1.0,0.0,-1.0
BST,7025-15-1817026,1.0,0.0,-1.0
BST,7025-15-1830250,1.0,0.0,-1.0
BST,7025-15-2006137,1.0,0.0,-1.0
BST,7025-15-2108253,1.0,0.0,-1.0
BST,7025-17-1278683,1.0,0.0,-1.0
BST,7035-14-5962790,1.0,0.0,-1.0
BST,7035-14-5984172,1.0,0.0,-1.0
BST,7035-14-6050256,1.0,0.0,-1.0
BST,DIRI-14-0004419,1.0,0.0,-1.0
BST,DIRI-14-0005961,1.0,0.0,-1.0
BST,DIRI-14-0006356,1.0,0.0,-1.0
BST,DIRI-14-0013487,1.0,0.0,-1.0
BST,DIRI-14-0013504,1.0,0.0,-1.0
BST,DIRI-14-0013510,1.0,0.0,-1.0
BST,DIRI-14-0013535,1.0,0.0,-1.0
BST,DIRI-14-0013537,1.0,0.0,-1.0
BST,DIRI-14-0013539,1.0,0.0,-1.0
BST,DIRI-14-0013543,1.0,0.0,-1.0
BST,DIRI-14-0013555,1.0,0.0,-1.0
BST,DIRI-14-0013573,1.0,0.0,-1.0
BST,DIRI-14-0013577,1.0,0.0,-1.0
BST,DIRI-14-0013595,1.0,0.0,-1.0
BST,DIRI-14-0013636,1.0,0.0,-1.0
BST,DIRI-14-0013638,1.0,0.0,-1.0
BST,DIRI-14-0013641,1.0,0.0,-1.0
BST,DIRI-14-0013643,1.0,0.0,-1.0
BST,DIRI-14-0013650,1.0,0.0,-1.0
BST,DIRI-14-0003547,1.0,0.0,-1.0
BST,DIRI-14-0002883,1.0,0.0,-1.0
BST,DIRI-14-0002781,1.0,0.0,-1.0
BST,DIRI-14-0000285,1.0,0.0,-1.0
BST,7035-25-1476091,1.0,0.0,-1.0
BST,7050-01-5216877,2.0,1.0,-1.0
BST,7050-14-5564510,1.0,0.0,-1.0
BST,7050-14-5696553,1.0,0.0,-1.0
BST,7195-14-6115486,1.0,0.0,-1.0
BST,7195-14-6118413,1.0,0.0,-1.0
BST,7435-20-0069949,1.0,0.0,-1.0
BST,7490-01-5851431,1.0,0.0,-1.0
BST,9030-DI-1002009,1.0,0.0,-1.0
BST,DIRI-14-0013688,1.0,0.0,-1.0
BST,9030-DI-1012012,1.0,0.0,-1.0
BST,9030-DI-1022012,1.0,0.0,-1.0
BST,9070-DI-0042023,1.0,0.0,-1.0
BST,9080-DI-0032024,1.0,0.0,-1.0
BST,9080-DI-0592024,1.0,0.0,-1.0
BST,9080-DI-0662021,1.0,0.0,-1.0
BST,9080-DI-0672021,1.0,0.0,-1.0
BST,9080-DI-1032021,1.0,0.0,-1.0
BST,9080-DI-1042021,1.0,0.0,-1.0
BST,DIRI-14-0000100,1.0,0.0,-1.0
BST,9030-DI-1012015,1.0,0.0,-1.0
CFD,9030-DI-1012013,1.0,0.0,-1.0
CFD,9080-DI-0412021,1.0,0.0,-1.0
CGC,3895-14-0314774,1.0,0.0,-1.0
CGC,7010-14-5954173,1.0,0.0,-1.0
CGC,7010-14-5997469,1.0,0.0,-1.0
CGC,7010-14-6092273,1.0,0.0,-1.0
CGC,7010-99-5138131,1.0,0.0,-1.0
CGC,7021-01-6746453,1.0,0.0,-1.0
CGC,7025-01-4233471,1.0,0.0,-1.0
CGC,7025-01-4942833,1.0,0.0,-1.0
CGC,7025-01-5160134,1.0,0.0,-1.0
CGC,7025-01-5223217,1.0,0.0,-1.0
CGC,7025-01-5259491,1.0,0.0,-1.0
CGC,7025-01-5322259,1.0,0.0,-1.0
CGC,7025-01-5325826,1.0,0.0,-1.0
CGC,7025-01-5395438,1.0,0.0,-1.0
CGC,7025-01-5406558,1.0,0.0,-1.0
CGC,7025-01-5460207,1.0,0.0,-1.0
CGC,7025-01-5560990,1.0,0.0,-1.0
CGC,7025-01-5621808,1.0,0.0,-1.0
CGC,7025-01-5719707,1.0,0.0,-1.0
CGC,7025-01-5802001,1.0,0.0,-1.0
CGC,7010-14-5870866,1.0,0.0,-1.0
CGC,7025-01-5946261,1.0,0.0,-1.0
CGC,7010-14-5773597,1.0,0.0,-1.0
CGC,7010-14-5615410,1.0,0.0,-1.0
CGC,6130-14-5796949,1.0,0.0,-1.0
CGC,6130-14-5797008,1.0,0.0,-1.0
CGC,6130-14-5977740,1.0,0.0,-1.0
CGC,6130-15-0078746,1.0,0.0,-1.0
CGC,6130-15-0198243,1.0,0.0,-1.0
CGC,6150-14-5410802,1.0,0.0,-1.0
CGC,6150-14-5514825,1.0,0.0,-1.0
CGC,6625-01-4895585,1.0,0.0,-1.0
CGC,6625-01-6893105,1.0,0.0,-1.0
CGC,6625-12-3468625,1.0,0.0,-1.0
CGC,6625-14-3454043,1.0,0.0,-1.0
CGC,6625-14-3661230,1.0,0.0,-1.0
CGC,6625-14-5728967,1.0,0.0,-1.0
CGC,6625-33-2131819,1.0,0.0,-1.0
CGC,7010-01-4941732,1.0,0.0,-1.0
CGC,7010-01-5407386,1.0,0.0,-1.0
CGC,7010-01-6292498,1.0,0.0,-1.0
CGC,7010-14-5534805,1.0,0.0,-1.0
CGC,7010-14-5562807,1.0,0.0,-1.0
CGC,7010-14-5740052,1.0,0.0,-1.0
CGC,7025-01-6550777,1.0,0.0,-1.0
CGC,7025-01-6786577,1.0,0.0,-1.0
CGC,7025-01-6809575,1.0,0.0,-1.0
CGC,7025-14-6105574,1.0,0.0,-1.0
CGC,7025-15-0010786,1.0,0.0,-1.0
CGC,7025-15-1577947,1.0,0.0,-1.0
CGC,7025-20-0005824,1.0,0.0,-1.0
CGC,7025-20-0101371,1.0,0.0,-1.0
CGC,7025-21-9210992,1.0,0.0,-1.0
CGC,7025-22-6382675,1.0,0.0,-1.0
CGC,7035-01-4493975,1.0,0.0,-1.0
CGC,7035-01-4521328,1.0,0.0,-1.0
CGC,7035-01-4970882,1.0,0.0,-1.0
CGC,7035-01-5636950,1.0,0.0,-1.0
CGC,7035-01-6852648,1.0,0.0,-1.0
CGC,7035-14-5680619,1.0,0.0,-1.0
CGC,7035-14-5739801,1.0,0.0,-1.0
CGC,7035-14-5860840,1.0,0.0,-1.0
CGC,7035-14-5884244,1.0,0.0,-1.0
CGC,7035-14-5903454,1.0,0.0,-1.0
CGC,7035-14-5959001,1.0,0.0,-1.0
CGC,7195-14-6115486,1.0,0.0,-1.0
CGC,7025-14-5959028,1.0,0.0,-1.0
CGC,7025-14-5955974,1.0,0.0,-1.0
CGC,7025-14-5955965,1.0,0.0,-1.0
CGC,7025-14-5947604,1.0,0.0,-1.0
CGC,7025-01-6843023,1.0,0.0,-1.0
CGC,7025-01-6844735,13.0,12.0,-1.0
CGC,7025-01-6845185,1.0,0.0,-1.0
CGC,7025-01-6847423,1.0,0.0,-1.0
CGC,7025-14-4504323,2.0,1.0,-1.0
CGC,7025-14-4678172,1.0,0.0,-1.0
CGC,7025-14-4761887,1.0,0.0,-1.0
